0,20.00,3.00
4.50,16.13,-2.07,-1.30,-6.21,3.00,18.00,17.00,11.00,20.00,2.00
3.41,19.28,-3.70,-11.00,-7.58,2.71,21.00,18.00,11.00,19.00,2.00
2.95,18.20,-3.04,-18.77,-12.07,2.23,19.00,18.00,11.00,19.00,2.00
3.24,17.08,-1.95,-22.75,-20.33,4.58,19.00,17.00,10.00,18.00,2.00
---------END--------
08,20.00,19.00,12.00,20.00,2.00
10.68,11.86,5.40,0.49,0.,0.33,-0.26,20.00,19.00,11.00,20.00,2.00
10.85,11.62,5.45,0.63,0.10,0.08,20.00,19.00,12.00,20.00,2.00
10.68,11.86,5.40,0.49,0.36,-0.06,21.00,20.00,13.00,20.00,2.00
10.78,10.80,4.93,2.32,0.42,0.15,21.00,16.00,11.00,20.00,2.00
10.69,11.56,4.17,4.11,1.10,-0.35,20.00,19.00,13.00,20.00,2.00
11.62,11.41,1.51,11.31,5.63,0.55,20.00,20.00,12.00,19.00,2.00
11.28,11.75,-0.14,17.29,9.67,1.24,20.00,20.00,12.00,20.00,2.00
10.04,11.97,-0.09,13.42,12.38,-1.46,20.00,17.00,11.00,20.00,2.00
9.01,12.48,0.60,14.64,14.70,-3.11,20.00,19.00,12.00,20.00,2.00
8.42,13.23,-0.20,16.36,14.49,-3.04,20.00,18.00,10.00,20.00,2.00
7.45,14.27,-1.06,16.68,14.35,-3.91,21.00,19.00,12.00,20.00,2.00
7.14,15.18,-2.75,15.13,15.11,-6.29,21.00,19.00,11.00,20.00,2.00
8.74,14.82,-5.51,8.05,22.66,-14.28,20.00,18.00,12.00,20.00,2.00
7.29,18.73,2.09,11.52,-2.31,3.47,18.00,17.00,13.00,19.00,2.00
8.36,12.25,-0.36,0.48,0.30,-0.97,18.00,17.00,11.00,19.00,2.00
7.64,16.54,-1.96,0.31,-0.33,0.03,18.00,19.00,12.00,19.00,2.00
5.37,16.40,0.87,-2.66,-1.74,1.28,18.00,19.00,10.00,20.00,2.00
4.79,16.52,-0.23,-6.12,-7.27,4.25,16.00,16.00,11.00,19.00,2.00
5.50,16.84,0.52,-9.88,-11.85,3.65,18.00,19.00,9.00,20.00,2.00
6.13,14.87,-0.21,-16.04,-18.03,2.03,18.00,17.00,12.00,20.00,2.00
---------END--------
.00,20.00,3.00
11.80,9.60,7.54,-0.13,0.46,-0.48,20.00,18.00,11.00,21.00,3.00
11.49,8.99,6.84,2.57,1.04,-0.31,20.00,17.00,10.00,20.00,2.00
11.56,8.86,5.70,9.24,3.26,-0.74,21.00,18.00,15.00,17.00,2.00
11.72,9.75,1.00,24.90,8.52,0.24,20.00,17.00,12.00,20.00,2.00
10.75,13.52,-0.63,32.77,15.44,1.82,21.00,17.00,14.00,19.00,2.00
10.04,14.25,-0.47,25.12,17.31,-1.64,21.00,17.00,11.00,20.00,3.00
8.36,13.18,-1.04,17.80,17.66,-6.86,20.00,18.00,12.00,19.00,2.00
7.76,14.47,-0.82,16.65,15.99,-6.32,20.00,19.00,12.00,18.00,2.00
6.79,14.86,-1.39,15.77,14.88,-5.54,23.00,19.00,13.00,19.00,2.00
6.78,17.14,-2.98,14.20,13.57,-5.52,18.00,20.00,12.00,19.00,2.00
7.50,15.86,-4.63,10.56,14.07,-7.10,16.00,18.00,11.00,19.00,2.00
-5.68,31.52,13.54,7.79,7.17,-0.11,20.00,17.00,12.00,19.00,2.00
8.53,14.75,-2.63,-5.13,0.82,-3.06,18.00,19.00,13.00,19.00,2.00
8.30,13.56,-2.23,1.57,-1.09,0.93,17.00,17.00,12.00,18.00,2.00
7.69,14.68,-4.10,-1.68,-3.18,2.25,17.00,17.00,11.00,19.00,2.00
5.49,18.49,-1.23,-6.97,-3.18,0.89,17.00,19.00,13.00,21.00,2.00
5.04,17.13,-0.04,-14.63,-9.16,2.69,17.00,16.00,12.00,20.00,2.00
6.04,16.04,-0.67,-15.31,-17.09,6.11,17.00,17.00,11.00,20.00,2.00
---------END--------
