00,11.00,13.00,3.00
14.54,-3.18,-1.06,19.75,-13.82,-1.05,20.00,19.00,8.00,14.00,3.00
13.49,3.78,-5.94,16.90,23.55,-17.96,19.00,17.00,9.00,14.00,3.00
5.26,10.02,-1.28,1.71,32.77,-21.00,17.00,19.00,8.00,13.00,3.00
-7.81,8.58,17.35,3.42,32.77,-26.27,19.00,20.00,7.00,13.00,3.00
-22.96,8.74,32.77,-9.98,2.42,-6.47,20.00,19.00,8.00,13.00,2.00
-8.49,7.96,24.26,-10.87,-32.77,9.82,20.00,20.00,8.00,13.00,2.00
4.86,4.49,2.33,1.28,-32.77,12.36,18.00,19.00,7.00,14.00,3.00
16.06,0.70,-7.65,11.50,-27.20,11.79,18.00,18.00,8.00,15.00,3.00
10.55,-2.87,-12.11,4.20,21.39,-9.99,17.00,18.00,8.00,14.00,3.00
4.26,6.30,5.70,6.71,32.77,-25.14,15.00,19.00,7.00,13.00,3.00
-4.14,12.48,23.23,-3.82,32.77,-30.27,19.00,20.00,8.00,14.00,3.00
-21.95,10.62,32.77,1.94,-0.08,0.85,21.00,20.00,8.00,13.00,2.00
-8.16,11.59,21.15,-11.21,-32.77,14.60,23.00,21.00,5.00,15.00,3.00
4.29,0.82,6.85,-8.21,-32.77,14.32,17.00,18.00,7.00,15.00,2.00
11.26,1.07,-3.05,19.81,-29.93,12.19,19.00,17.00,8.00,14.00,3.00
9.89,-0.88,-7.69,2.01,9.73,-3.88,16.00,17.00,8.00,13.00,3.00
6.27,1.82,-0.47,4.11,32.77,-19.98,17.00,17.00,8.00,12.00,3.00
---------END--------
.67,10.42,12.78,-0.22,1.08,-0.24,19.00,22.00,9.00,13.00,3.00
-0.87,10.48,12.82,-0.51,1.01,-0.46,19.00,20.00,9.00,13.00,3.00
-0.67,10.42,12.78,-0.22,1.08,-0.24,19.00,22.00,9.00,13.00,3.00
-0.87,10.48,12.82,-0.51,1.01,-0.46,19.00,20.00,9.00,13.00,3.00
-1.12,10.64,13.18,-0.19,1.14,-0.45,19.00,20.00,8.00,11.00,3.00
-1.24,10.72,13.52,-0.01,0.31,-0.36,19.00,22.00,9.00,13.00,3.00
-0.90,10.62,13.42,-0.06,-0.45,-0.33,19.00,21.00,9.00,12.00,3.00
-0.88,11.39,13.69,-0.42,-0.53,0.21,20.00,20.00,7.00,14.00,3.00
-2.81,13.88,19.93,-4.05,-3.03,1.54,20.00,23.00,10.00,13.00,2.00
-1.55,13.18,20.48,-7.24,-29.06,13.67,20.00,20.00,10.00,14.00,3.00
6.84,7.52,13.50,-10.06,-32.77,19.24,19.00,19.00,9.00,13.00,3.00
11.08,0.56,-0.16,-0.69,-30.90,14.49,17.00,19.00,8.00,13.00,3.00
9.17,1.32,-7.86,4.21,9.78,-4.36,17.00,20.00,10.00,14.00,3.00
5.66,4.00,-5.52,20.62,32.77,-20.98,15.00,18.00,9.00,15.00,3.00
-6.44,11.01,5.15,0.11,32.77,-22.43,17.00,19.00,7.00,13.00,3.00
-22.66,14.96,23.20,2.64,32.77,-8.34,19.00,15.00,7.00,14.00,2.00
-22.66,15.91,32.77,-5.85,-6.18,-1.46,18.00,18.00,6.00,13.00,2.00
-13.64,11.88,15.76,-19.60,-32.77,12.85,19.00,20.00,8.00,14.00,3.00
-3.58,4.64,4.38,-7.82,-32.77,10.46,15.00,17.00,8.00,13.00,2.00
10.13,2.89,-13.27,9.18,-30.49,9.83,16.00,17.00,8.00,13.00,3.00
8.69,0.13,-6.46,9.20,28.14,-9.89,14.00,17.00,8.00,13.00,3.00
-1.38,8.20,4.34,8.79,32.77,-21.32,15.00,18.00,9.00,14.00,3.00
-12.33,13.26,20.83,-0.21,32.77,-18.20,16.00,20.00,10.00,15.00,2.00
-25.70,11.38,32.77,3.22,15.45,-5.13,21.00,20.00,6.00,14.00,2.00
-13.95,13.11,23.86,-5.18,-32.77,8.17,20.00,20.00,8.00,14.00,2.00
-5.18,6.84,8.50,-13.59,-32.77,11.88,17.00,18.00,7.00,13.00,3.00
2.78,2.80,2.54,2.54,-32.77,9.03,15.00,16.00,8.00,13.00,3.00
11.43,5.60,-4.30,10.15,-9.55,1.84,16.00,18.00,8.00,13.00,3.00
8.92,3.55,-2.25,3.11,29.18,-17.97,16.00,17.00,8.00,13.00,3.00
2.83,12.86,6.48,-1.03,32.77,-20.28,19.00,17.00,6.00,14.00,3.00
---------END--------
53.00
2.02,4.13,15.92,-0.36,0.30,-0.43,19.009.00,20.00,8.00,12.00,3.00
2.35,4.70,16.10,-0.61,0.73,-0.31,15.00,23.00,9.00,13.00,3.00
2.02,4.13,15.92,-0.36,0.30,-0.43,19.00,20.00,8.00,13.00,3.00
2.40,4.76,16.54,-0.26,1.46,-0.90,20.00,18.00,8.00,13.00,3.00
2.64,4.97,17.20,-0.38,1.41,-0.53,19.00,20.00,7.00,13.00,3.00
2.63,6.78,20.76,-2.06,2.45,-0.59,20.00,22.00,9.00,13.00,3.00
-2.26,5.81,22.08,-10.12,-7.69,1.04,19.00,21.00,8.00,13.00,3.00
2.47,0.54,17.66,-13.01,-32.77,12.70,17.00,18.00,7.00,12.00,3.00
8.41,-0.19,8.19,2.48,-32.77,12.09,17.00,18.00,8.00,14.00,3.00
10.71,1.16,2.27,6.01,-13.81,4.66,17.00,15.00,10.00,14.00,3.00
10.03,-1.03,-0.73,12.22,11.57,-4.37,16.00,16.00,8.00,14.00,3.00
7.90,0.17,1.04,10.50,32.77,-17.87,16.00,18.00,8.00,13.00,3.00
-3.30,5.33,9.43,11.59,32.77,-22.16,17.00,20.00,11.00,15.00,3.00
-17.58,12.06,29.44,2.75,32.77,-21.73,19.00,20.00,7.00,14.00,3.00
-25.97,10.32,32.77,-10.30,-18.79,1.37,19.00,21.00,9.00,12.00,2.00
-12.38,4.93,15.45,-10.15,-32.77,19.60,18.00,18.00,8.00,13.00,2.00
