.3,-2..18,8.97,22.00,21.00,9.00,13.00,3.00
5.46,-3.13,-9.74,-5.95,-10.25,32.77,20.00,20.00,8.00,14.00,3.00
4.69,-16.10,-11.01,1.16,-9.48,8.39,20.00,23.00,9.00,16.00,3.00
3.44,-6.05,-12.29,2.37,-0.84,-32.77,20.00,20.00,9.00,15.00,3.00
4.94,9.57,-10.70,-0.19,7.16,-32.77,20.00,21.00,8.00,14.00,3.00
7.84,26.08,-11.21,-3.89,8.23,-25.12,21.00,19.00,7.00,15.00,2.00
7.68,26.13,-8.69,-3.87,1.92,16.34,20.00,20.00,10.00,15.00,2.00
6.82,13.23,-7.77,0.05,-3.99,32.77,21.00,20.00,9.00,14.00,3.00
5.95,-0.42,-7.01,-3.19,-7.87,32.77,20.00,19.00,7.00,13.00,3.00
5.97,-15.62,-10.86,-2.17,-7.80,10.85,22.00,20.00,9.00,15.00,3.00
4.48,-5.56,-11.15,-1.03,-3.13,-32.04,22.00,20.00,9.00,16.00,3.00
---------END--------
0,14.00,3.00
7.90,7.15,-12.13,-0.26,0.21,-0.49,20.00,19.00,9.00,14.00,3.00
8.02,6,7.16,-12.14,0.04,0.36,-0.41,20.00,24.00,11.00,14.00,3.00
7.90,7.15,-12.13,-0.26,0.21,-0.49,20.00,19.00,9.00,14.00,3.00
8.02,7.20,-12.33,0.03,0.09,-0.37,20.00,21.00,8.00,15.00,3.00
8.10,6.36,-12.57,0.03,0.20,-0.82,20.00,20.00,9.00,14.00,2.00
8.83,4.13,-13.64,-0.77,1.59,-4.41,21.00,17.00,7.00,13.00,3.00
7.44,4.93,-13.38,-0.30,3.30,-14.49,20.00,20.00,8.00,14.00,3.00
7.64,22.00,-11.53,-2.59,8.25,-23.19,20.00,21.00,9.00,14.00,3.00
8.50,26.18,-12.02,-12.03,5.17,10.68,24.00,21.00,9.00,16.00,3.00
6.62,13.04,-11.03,-0.37,-0.53,32.77,20.00,20.00,6.00,15.00,3.00
4.76,3.92,-8.03,-12.20,-2.18,32.77,17.00,19.00,9.00,14.00,3.00
2.96,-16.79,-11.24,-0.10,-0.78,20.85,16.00,20.00,9.00,15.00,3.00
1.28,-7.64,-9.89,12.70,0.22,-29.12,17.00,20.00,9.00,15.00,3.00
3.12,4.73,-11.41,0.93,1.98,-32.77,17.00,20.00,12.00,15.00,3.00
7.53,24.70,-10.80,3.58,7.94,-32.77,17.00,18.00,8.00,14.00,2.00
8.66,32.77,-11.42,-22.54,2.25,-14.81,18.00,18.00,9.00,16.00,2.00
5.92,18.34,-4.45,-6.15,-8.52,32.77,22.00,20.00,4.00,14.00,2.00
6.54,3.42,-6.22,7.27,-14.51,32.77,20.00,18.00,9.00,14.00,3.00
6.30,-7.32,-9.10,8.50,-10.61,23.17,17.00,19.00,7.00,13.00,3.00
4.05,-8.40,-10.54,0.44,-1.00,-27.73,24.00,18.00,10.00,16.00,3.00
6.19,1.10,-11.24,-1.23,6.39,-32.77,20.00,19.00,8.00,16.00,3.00
5.52,28.84,-11.78,2.48,10.48,-32.77,20.00,19.00,9.00,15.00,3.00
4.76,31.40,-7.94,-6.78,0.45,8.79,21.00,18.00,8.00,14.00,2.00
4.36,18.80,-5.83,3.31,-1.92,32.77,20.00,18.00,8.00,13.00,3.00
5.02,1.41,-6.84,-5.30,-7.48,32.77,17.00,18.00,9.00,14.00,3.00
4.62,-6.84,-9.52,0.08,-12.22,18.98,20.00,19.00,9.00,14.00,3.00
4.77,-5.06,-10.48,-1.48,-1.63,-23.79,20.00,18.00,8.00,15.00,3.00
---------END--------
,47,-10.69,0,-0.12,0.57,-0.23,21.00,19.00,8.00,14.00,3.00
8.81,8.28,-10.62,-0.02,0.24,-0.18,23.00,20.00,9.00,15.00,3.00
8.75,8.47,-10.69,0.-0.12,0.57,-0.23,21.00,19.00,8.00,14.00,3.00
8.81,8.28,-10.62,-0.02,0.24,-0.18,23.00,20.00,9.00,15.00,3.00
8.75,8.47,-10.69,0.06,-0.06,-0.37,20.00,20.00,7.00,14.00,3.00
8.82,8.22,-10.98,0.20,0.11,-0.52,21.00,20.00,9.00,14.00,3.00
9.38,7.25,-11.73,0.60,0.91,-1.84,20.00,19.00,9.00,12.00,3.00
