3.00
-0.33,11.15,13.52,-0.47,0.55,-0.28,15.00,15.00,10.00,18.00,3.00
-0.16,10.85,13.43,-0.73,-0.14,0.09,16.00,18.00,12.00,19.00,3.00
-0.07,10.84,13.10,-0.56,-0.11,0.25,19.00,14.00,10.00,18.00,3.00
0.02,11.05,12.87,-4.46,-0.75,-0.86,16.00,14.00,10.00,18.00,3.00
0.36,10.73,13.65,-18.49,-2.49,-3.72,14.00,16.00,11.00,18.00,3.00
1.54,0.24,13.67,-10.85,-0.43,-5.85,16.00,15.00,10.00,18.00,3.00
0.11,4.98,14.58,31.34,3.35,0.54,19.00,17.00,9.00,17.00,3.00
-0.38,13.62,10.02,32.77,11.28,3.73,15.00,15.00,10.00,19.00,3.00
-0.75,13.23,6.89,29.23,12.02,5.28,15.00,16.00,10.00,17.00,3.00
-1.72,16.27,3.83,22.69,7.81,4.58,13.00,13.00,10.00,17.00,3.00
-0.52,16.53,1.87,23.31,2.60,4.99,14.00,15.00,10.00,18.00,3.00
1.04,17.61,-3.83,19.36,-1.74,3.93,14.00,18.00,12.00,18.00,3.00
-0.08,18.82,-4.76,2.90,-3.62,1.34,15.00,15.00,10.00,19.00,3.00
0.19,17.17,-4.69,-22.46,-5.19,-2.76,14.00,16.00,10.00,17.00,3.00
-0.42,19.10,-0.38,-31.20,-4.04,-4.80,15.00,18.00,12.00,18.00,3.00
-0.47,15.15,3.97,-32.77,-8.67,-6.90,13.00,14.00,10.00,17.00,3.00
1.68,9.74,8.92,-32.77,-8.43,-1.98,13.00,14.00,11.00,16.00,3.00
0.90,3.32,13.47,-32.77,-6.35,-5.53,15.00,15.00,10.00,18.00,3.00
1.17,-3.54,16.28,-1.39,2.07,-0.50,14.00,15.00,10.00,18.00,3.00
1.26,-1.65,17.04,2.68,-1.39,-0.12,15.00,16.00,10.00,19.00,3.00
1.00,0.50,15.51,32.77,7.23,0.71,13.00,15.00,11.00,18.00,3.00
-0.40,11.98,12.20,32.77,8.54,5.73,14.00,14.00,10.00,17.00,3.00
-0.18,13.92,9.20,30.32,9.66,4.88,13.00,15.00,10.00,19.00,3.00
-2.90,20.54,10.77,21.83,8.06,1.86,16.00,15.00,10.00,18.00,3.00
0.71,15.06,1.60,16.94,6.11,3.47,13.00,18.00,12.00,19.00,3.00
0.02,16.77,-0.76,17.06,4.66,2.86,14.00,15.00,10.00,18.00,3.00
0.02,17.48,-2.92,9.41,1.19,1.05,13.00,16.00,11.00,19.00,3.00
-3.20,26.14,2.30,-27.79,-9.15,-4.01,14.00,15.00,10.00,18.00,3.00
0.29,18.87,0.33,-32.77,-8.55,-8.67,14.00,13.00,10.00,18.00,3.00
1.19,11.49,7.30,-32.77,-19.07,-5.79,13.00,15.00,10.00,19.00,3.00
1.68,4.08,10.99,-32.77,-5.81,-0.91,14.00,15.00,13.00,17.00,3.00
2.67,-6.72,14.90,-32.77,-5.18,1.85,15.00,16.00,10.00,18.00,3.00
2.36,-7.23,16.41,16.01,4.80,0.58,15.00,16.00,11.00,18.00,3.00
0.07,-0.40,16.37,32.77,6.41,-0.34,15.00,16.00,13.00,20.00,3.00
0.32,6.56,12.84,32.77,4.67,1.40,14.00,14.00,12.00,18.00,3.00
-0.53,14.17,9.62,32.77,7.99,2.57,17.00,17.00,11.00,20.00,3.00
3.40,15.86,0.03,32.77,18.49,5.31,13.00,14.00,11.00,18.00,3.00
0.14,17.64,2.32,25.62,5.76,5.63,14.00,16.00,10.00,16.00,3.00
---------END--------
.00,19.00,3.00
1.22,0.94,17.16,-0.34,0.0.32,-0.43,15.00,16.00,10.00,19.00,3.00
1.24,0.94,17.06,-0.25,0.51,-0.30,15.00,16.00,10.00,19.00,3.00
1.22,0.94,17.16,-0.34,0.50,0.12,15.00,15.00,9.00,18.00,3.00
1.58,0.32,16.71,1.67,0.77,0.50,15.00,15.00,12.00,17.00,3.00
2.69,-3.52,15.65,18.20,4.87,2.18,15.00,15.00,10.00,18.00,3.00
0.06,7.04,15.07,32.77,11.87,4.72,15.00,14.00,8.00,17.00,3.00
-3.30,18.89,14.62,-3.76,1.83,-2.98,15.00,14.00,10.00,18.00,3.00
-0.12,7.59,12.83,-32.77,-6.61,-5.89,12.00,14.00,10.00,18.00,3.00
0.63,-0.79,15.40,-32.77,-5.07,-5.78,16.00,18.00,11.00,19.00,3.00
0.88,-8.00,15.38,-22.62,-3.92,-2.33,15.00,17.00,10.00,20.00,3.00
1.28,-9.42,15.88,4.21,0.39,-1.34,14.00,17.00,13.00,19.00,3.00
1.59,-9.93,14.58,32.77,5.80,-1.30,14.00,14.00,10.00,18.00,3.00
0.48,6.51,14.34,32.77,4.56,3.64,13.00,15.00,10.00,17.00,3.00
0.28,10.39,13.10,28.46,2.63,1.03,14.00,15.00,10.00,19.00,3.00
-0.26,11.42,10.75,27.54,3.42,1.42,15.00,16.00,11.00,19.00,3.00
0.28,15.76,7.22,26.13,9.03,1.95,14.00,15.00,10.00,19.00,3.00
0.17,19.39,2.84,15.07,7.29,1.78,14.00,13.00,12.00,19.00,3.00
-2.11,19.77,5.90,-10.65,-2.49,-1.37,14.00,14.00,10.00,17.00,3.00
-2.04,17.90,8.15,-24.18,-8.64,-3.55,14.00,15.00,10.00,18.00,3.00
0.30,13.28,8.18,-32.77,-12.86,-2.47,14.00,14.00,10.00,18.00,3.00
1.32,5.68,12.66,-32.77,-7.24,-1.46,14.00,16.00,10.00,17.00,3.00
2.35,-2.36,14.10,-32.77,-2.66,1.86,16.00,15.00,10.00,20.00,3.00
2.66,-8.16,14.48,-22.89,-2.26,1.63,15.00,16.00,10.00,19.00,3.00
2.10,-8.61,16.05,1.50,0.95,1.50,14.00,15.00,10.00,19.00,3.00
1.84,-6.06,16.43,9.14,1.59,-1.43,14.00,17.00,9.00,19.00,3.00
2.13,-7.03,14.69,32.77,4.25,-1.35,14.00,15.00,10.00,18.00,3.00
0.45,3.85,14.34,32.77,6.01,1.33,9.00,14.00,10.00,17.00,3.00
0.26,9.07,11.56,32.77,4.44,1.58,14.00,15.00,10.00,17.00,3.00
-0.47,13.66,7.74,32.77,10.43,1.32,14.00,14.00,10.00,18.00,3.00
-1.27,18.41,4.34,31.52,9.19,4.09,13.00,15.00,10.00,18.00,3.00
-1.87,20.25,2.17,12.45,4.85,1.31,11.00,15.00,9.00,16.00,3.00
-1.11,18.79,2.18,-17.76,-2.48,-3.41,13.00,15.00,10.00,18.00,3.00
-1.14,16.75,6.30,-30.68,-5.76,-5.76,14.00,15.00,10.00,18.00,3.00
-1.06,16.30,7.75,-32.77,-15.59,-6.22,14.00,16.00,11.00,20.00,3.00
2.35,-2.88,11.89,-32.77,-5.51,-3.30,15.00,15.00,12.00,19.00,3.00
---------END--------
.00,3.00
3.04,-0.94,16.49,-0.57,-0.33,-0.03,15.00,13.00,11.00,1.00,3.00
2.81,-0.87,17.07,-0.37,-0.47,-0.13,13.00,13.00,9.00,17.00,3.00
3.04,-0.94,16.49,-0.57,-0.33,-0.03,15.00,13.00,11.00,17.00,3.00
3.07,-0.96,16.03,-1.07,0.81,-0.20,15.00,14.00,9.00,18.00,3.00
2.96,-2.22,15.80,0.83,1.34,-0.50,15.00,16.00,10.00,20.00,3.00
2.87,-2.68,16.84,8.98,2.64,0.49,14.00,14.00,10.00,18.00,3.00
2.76,-1.36,16.29,17.47,3.33,0.91,13.00,17.00,11.00,18.00,3.00
3.17,0.33,14.26,32.46,5.74,-0.20,14.00,15.00,10.00,17.00,3.00
0.76,9.76,12.34,32.77,8.99,-1.29,11.00,15.00,7.00,16.00,3.00
-2.37,19.59,9.71,18.59,5.29,-4.12,13.00,14.00,10.00,17.00,3.00
-3.43,21.80,10.26,-30.88,-8.62,-6.02,10.00,15.00,9.00,16.00,3.00
1.03,7.30,11.51,-32.77,-9.74,-3.04,13.00,12.00,8.00,15.00,3.00
2.24,-3.88,14.28,-32.77,-6.50,-1.84,12.00,13.00,10.00,17.00,3.00
3.33,-12.77,15.12,-7.86,-1.99,1.62,13.00,15.00,10.00,18.00,3.00
3.58,-9.39,15.23,28.47,0.81,0.35,14.00,14.00,10.00,17.00,3.00
2.37,1.28,15.10,32.77,4.61,0.77,17.00,17.00,12.00,19.00,3.00
2.09,6.94,12.91,32.77,5.11,1.63,13.00,15.00,10.00,18.00,3.00
2.65,10.66,7.96,32.77,10.51,0.69,12.00,13.00,10.00,17.00,3.00
-1.96,19.53,4.88,28.90,12.19,-0.99,13.00,14.00,10.00,18.00,3.00
-2.30,22.19,3.42,-10.81,-1.55,-3.10,12.00,18.00,9.00,18.00,3.00
-1.65,17.41,6.59,-32.77,-5.97,-4.45,13.00,13.00,10.00,19.00,3.00
-1.59,13.86,9.46,-32.77,-14.84,-4.81,14.00,13.00,10.00,18.00,3.00
3.12,-3.10,12.26,-32.77,-12.70,-4.31,11.00,14.00,10.00,20.00,3.00
4.57,-13.84,13.79,-23.07,-5.93,2.74,12.00,13.00,9.00,17.00,3.00
4.88,-11.75,12.59,9.47,-0.67,-0.11,13.00,14.00,10.00,18.00,3.00
4.30,-7.12,13.54,32.77,8.27,0.63,11.00,12.00,10.00,17.00,3.00
0.65,8.81,14.68,32.77,7.54,-0.22,12.00,14.00,10.00,17.00,3.00
0.72,10.92,12.78,23.27,5.32,-0.67,15.00,14.00,10.00,18.00,3.00
---------END--------
,13.00,16.00,11.00,20.00,3.00
1.71,-1.61,16.59,0.03,0.31,-0.08,12.00,13.00,8.00,20.00,3.00
1.91,-2.090,16.73,-0.58,-0.00,-0.41,13.00,16.00,11.00,20.00,3.00
1.71,-1.61,16.59,0.03,0.31,-0.08,12.00,13.00,8.00,20.00,3.00
1.91,-2.04,16.67,0.45,0.85,0.29,13.00,14.00,10.00,18.00,3.00
2.42,-5.71,16.26,9.92,3.12,1.97,13.00,16.00,11.00,18.00,3.00
2.08,-1.71,15.85,32.77,8.77,4.63,13.00,14.00,10.00,18.00,3.00
-0.52,7.80,15.02,32.77,9.48,1.28,13.00,17.00,11.00,18.00,3.00
-2.89,14.74,12.59,14.59,4.83,-1.18,13.00,14.00,10.00,17.00,3.00
-3.43,16.71,12.33,-25.48,-7.74,-7.02,11.00,17.00,10.00,18.00,3.00
-0.01,5.20,12.82,-32.77,-11.28,-6.70,14.00,16.00,11.00,16.00,3.00
1.90,-8.92,14.33,-32.77,-8.36,-4.78,12.00,15.00,8.00,17.00,3.00
2.30,-11.34,14.98,-9.56,-3.11,0.47,10.00,14.00,13.00,19.00,3.00
3.27,-14.68,14.64,20.80,1.85,-2.33,11.00,15.00,10.00,18.00,3.00
1.98,-0.58,13.24,32.77,9.85,-0.00,12.00,14.00,10.00,18.00,3.00
-0.09,8.95,11.81,32.77,10.18,0.66,13.00,16.00,12.00,16.00,3.00
-1.12,16.12,11.24,30.43,8.03,2.31,12.00,14.00,10.00,18.00,3.00
-2.05,17.18,8.68,6.27,2.40,-0.56,13.00,14.00,10.00,17.00,3.00
-2.88,19.01,9.68,-32.77,-7.29,-1.60,12.00,15.00,13.00,18.00,3.00
-0.12,7.98,10.48,-32.77,-10.33,-2.51,13.00,16.00,11.00,18.00,3.00
1.79,-4.48,15.36,-32.77,-9.07,-1.12,12.00,14.00,8.00,17.00,3.00
4.48,-9.17,13.60,-32.29,-5.20,0.45,13.00,14.00,9.00,18.00,3.00
4.36,-15.87,12.52,7.32,1.72,-0.56,11.00,17.00,10.00,17.00,3.00
3.44,-7.58,13.06,32.77,13.34,-0.07,11.00,11.00,8.00,17.00,3.00
-0.65,7.28,11.54,32.77,15.86,3.73,13.00,14.00,10.00,18.00,3.00
-2.56,17.03,12.32,32.77,5.73,3.93,11.00,13.00,11.00,17.00,3.00
---------END--------
0.23,14.00,15.00,10.00,20.00,3.00
0.63,2.14,17.23,-2.10,-3,0.54,-0.27,14.00,14.00,10.00,17.00,3.00
0.64,2.12,17.47,-0.27,0.22,0.23,14.00,15.00,10.00,20.00,3.00
0.63,2.14,17.23,-2.10,-0.73,0.17,13.00,14.00,10.00,17.00,3.00
0.76,2.82,16.87,-4.86,-0.86,0.28,14.00,14.00,8.00,17.00,2.00
1.69,3.29,15.93,-12.17,-1.79,1.65,12.00,13.00,10.00,18.00,3.00
1.93,-6.36,15.61,-12.52,0.65,4.20,14.00,12.00,9.00,16.00,3.00
3.62,-8.42,14.64,32.77,8.52,1.88,14.00,13.00,9.00,17.00,3.00
0.72,5.29,14.66,32.77,12.53,-2.13,13.00,13.00,9.00,19.00,3.00
-3.42,11.48,13.10,24.90,6.99,-4.30,12.00,14.00,9.00,17.00,3.00
-4.36,11.32,9.89,25.50,7.09,-3.53,13.00,14.00,10.00,17.00,3.00
-5.67,16.97,5.15,18.95,8.86,-1.68,11.00,14.00,10.00,15.00,3.00
-8.35,24.01,5.72,-27.57,-13.07,-1.20,13.00,14.00,11.00,19.00,3.00
-4.84,13.75,8.28,-32.77,-19.00,-1.02,12.00,14.00,8.00,17.00,3.00
-0.10,-0.98,9.78,-32.77,-19.46,-2.20,12.00,13.00,10.00,17.00,3.00
4.90,-15.76,12.52,-27.29,-11.92,-0.12,11.00,14.00,10.00,18.00,3.00
